company_id,company_name,job_postings
108854,Westwood Professional Services,21
33295877,EVERSANA,21
3617422,Optum,21
164245,Huntington National Bank,21
105843,Pape-Dawson Engineers,21
3493,Conagra Brands,21
398606,"Rush Enterprises, Inc",21
65320905,N2S Healthcare Staffing Solutions LLC,21
11898,Main Line Health,21
450323,Scion Staffing,21
6151908,DC Department of Human Resources,21
14790337,California Department of Forestry and Fire Protection (CAL FIRE),21
6481,Microchip Technology Inc.,21
937112,Warby Parker,21
30727743,OpenLoop,21
164113,"Hanger, Inc.",21
13395274,Tekskills Inc.,21
37061987,Grow Therapy,21
3752771,Elite Dental Partners,21
1047174,Liberty Health,21
157346,Eddie Bauer,21
7916,International Rescue Committee,21
2078,Gartner,21
9561,Intuitive,21
431617,St. Joseph's Health,21
13673,TranSystems,21
35495217,Primary Talent Partners,21
2134810,Bedrock Detroit,21
7466,GM Financial,20
17120,SIXT,20
52199182,Pop-Up Talent,20
1750100,Brilliant Earth,20
61716,Acuren,20
162715,bioMérieux,20
7614,Lennox,20
19076380,Diamond Peak Recruiting,20
2649,University of Illinois Chicago,20
447979,Legends,20
6515,Select Medical,20
731128,Swoon,20
6615723,Business Integra Inc,20
7322732,Sky Zone,20
45975,Another Source,20
112948,Cypress HCM,20
143988,Fourth Floor,20
2192142,"Metalcraft of Mayville, Inc.",20
14628022,"Sira Consulting, an Inc 5000 company",20
6776,B. Braun Medical Inc. (US),20
2307,Kelly,20
1697124,Pye-Barker Fire & Safety,20
4057,IQVIA,20
5396873,hackajob,20
1185,Pfizer,20
8390,OhioHealth,20
3293893,Bear Real Estate Group,20
5815,Moss Adams,20
1053,Intel Corporation,20
45153,Evergreen Goodwill of Northwest Washington,20
1214,UBS,20
163161,CMC,20
41004,Lowes Foods,20
163188,Con Edison,20
2855513,Charger Logistics Inc.,20
243711,JCW,20
6677,Worley,20
2415664,Element Materials Technology,20
1224492,Ebenezer,20
1033,Accenture,20
102400,Golden Nugget Las Vegas,20
5553,ADM,20
9645,Benjamin Moore,20
162255,R1 RCM,20
2995,FEMA,20
1400,Thomson Reuters,20
9264236,Ajulia Executive Search,20
5160,Trimble Inc.,20
14547,AVEVA,20
483961,Techtronic Industries - TTI,20
3738912,At Home Group Inc.,20
2497653,CrowdStrike,20
7425,"Woodward, Inc.",20
6547,Gallagher,20
11758,Wesco,20
60561,"Q1 Technologies, Inc.",20
19678,Lakeshore Learning Materials,20
9024780,InterDent Service Corporation,20
19241,"Global Technical Talent, an Inc. 5000 Company",20
14383281,Confidential,20
80862575,Trinity Health MI,20
1770776,CareersInFood.com,20
6176,7-Eleven,19
1452948,VySystems,19
389781,Dayforce,19
828170,"TSR Consulting Services, Inc.",19
39249,MCC Label,19
13946,Mortenson,19
1170014,Rise Technical,19
1698028,Northbound Executive Search,19
7479,D.R. Horton,19
18509910,Claire Myers Consulting,19
121711,RK,19
75070,Ken Garff Automotive Group,19
3067,Tech Mahindra,19
10588449,Hearts & Science,19
4890,University of Utah Health,19
474443,"U.S. Tsubaki Power Transmission, LLC",19
10485992,GForce Life Sciences,19
3088,Travelers,19
4896,Blue Shield of California,19
4960,AMERICAN EAGLE OUTFITTERS INC.,19
3770145,Veritas Steel LLC,19
6979,Intertek,19
10279761,GE Renewable Energy,19
237791,OnTrac,19
1663,Eli Lilly and Company,19
66592097,"Elegant Enterprise-Wide Solutions, Inc.",19
7684,SS&C Technologies,19
1070686,Kavaliro,19
16198010,DXC Technology,19
21667,Eckerd Connects,19
166212,Swedish,19
1337,LinkedIn,19
10779476,Spring Health,19
69234316,Hitachi Astemo,19
969826,Shady Grove Fertility,19
15870,Atmos Energy,19
52457,MiTek,19
3333693,maven,19
28345,Convergint,19
479080,A.P. Moller - Maersk,19
3292101,Sonora Quest Laboratories/ Laboratory Sciences of Arizona,19
460139,Mount Sinai Medical Center of Florida,19
2068,Amgen,19
4255,Paychex,18
1210593,Lids,18
6078,CBIZ,18
30324,Intelliswift Software,18
162752,Bobcat Company,18
5750,"CPS, Inc.",18
15242812,Kaman Corporation,18
165430,Pentair,18
763137,Spencer Ogden,18
4815108,OnPoint Medical Group,18
21269,Redfin,18
106083,Phaxis,18
5307136,Ensemble Health Partners,18
90639,Green Key Resources,18
8731,City of Fort Worth,18
9511,VHB,18
8234,Pactiv Evergreen Inc.,18
132861,KBI Biopharma,18
2381,State Farm,18
28149455,Complete Care,18
5998,University of Kentucky,18
5095,Southern Company,18
6609,AMERICAN SYSTEMS,18
1497,AMD,18
24211,Sterling Engineering,18
1912597,Procore Technologies,18
85123,RDO Equipment Co.,18
164200,Hobby Lobby,18
33518902,St. Mary's General Hospital,18
14450868,IT Resource Hunter,18
86265278,"RXO, Inc.",18
88802,CaptiveAire Systems,18
37564,"Johnson Service Group, Inc.",18
23858,Southwire Company,18
1828842,EOS IT Solutions,18
19263,Angi,18
11963,Epiq,18
14377562,Diamondpick,18
744442,Select Water Solutions,18
27170977,KLDiscovery,18
4914,Kroger,18
2837787,Talkdesk,18
3342169,Radiant Systems Inc,18
73708,CentraState Healthcare System,18
162238,ABM Industries,18
11075,Swissport,18
58396,Cactus Communications,18
76201627,American Equipment Holdings,18
70874158,Planet Professional,18
6611939,TELUS International AI Data Solutions,18
25404,Trident Seafoods,18
2319,CBRE,18
6814,SEPHORA,18
79482021,Ehub Global Inc,18
233054,Computech Corporation,18
157239,American Red Cross,18
2213,MetLife,18
1908,General Dynamics Mission Systems,18
16169840,Social Capital Resources,18
280603,Harnham,17
1394857,Seneca Resources,17
37845,POWER Engineers,17
165109,NOV,17
1409798,LVI Associates,17
1766026,Vivint,17
3936135,Montessori Unlimited,17
92738,Montage International,17
19264941,Covenant Living Communities and Services,17
5415008,"BlueScope Buildings North America, Inc.",17
120240,MasTec Communications Group,17
14803700,Orbit Recruitment Group ,17
917742,Spear Physical Therapy,17
2361831,AmericanAg,17
8294,Talbots,17
20700,Lucky Brand,17
6654288,FullStack Labs,17
45530,Weatherby Healthcare,17
418440,SAM,17
166632,University of Central Florida,17
137969,Amneal Pharmaceuticals,17
323296,System One,17
3304,Bechtel Corporation,17
14631354,TEKGENCE INC,17
34821,Elwyn,17
13179119,Austal USA,17
8047188,Empower Professionals Inc,17
11419,General Atomics,17
5294,LPL Financial,17
95313,TalentBridge,17
6592912,Pursuit,17
87599,Aequor,17
18583501,Stealth Startup,17
10604245,"AppLab Systems, Inc",17
2627812,CodeForce 360,17
477843,"Infotech Spectrum Inc,",17
3626487,Randstad Life Sciences US,17
17877112,Banyan Health Systems,17
4099,University of Wisconsin-Madison,17
33874,Lexington Medical Center,17
18496735,Form Energy,17
370728,Sheppard Pratt,17
4830,"Konica Minolta Business Solutions U.S.A., Inc.",17
15240711,BGSF,17
4674,Exelon,17
31439,Adams & Martin Group,17
29497,Merrick & Company,17
2506326,Ultimus Fund Solutions,17
8336,Sumitomo Mitsui Banking Corporation – SMBC Group,17
2633,BASF,17
166608,"United Supermarkets, LLC",17
7943612,Carbon Health,17
63587,Florida Cancer Specialists & Research Institute,17
2081025,Rexel USA,17
38900,Hibbett,17
2516,University of Michigan,17
40699669,WVU Medicine Camden Clark Medical Center,17
7045554,Comprehensive Community Health Centers,17
2619961,Air Force Civilian Service,17
13990,Zillow,17
215243,Samaritas,16
76943993,Trinity Health FirstChoice,16
75103,Frontline Source Group ,16
165034,Moog Inc.,16
107457,Stars Behavioral Health Group,16
9964946,Lamb Weston,16
5840,Arcadis,16
8144,Orkin,16
18287,Unitek Learning,16
75348,"IMA Financial Group, Inc.",16
1632380,West Shore Home,16
3714038,"Magellan Financial & Insurance Services, Inc.",16
1963255,ChenMed,16
7515,Inova Health,16
19637,Motion,16
11777511,Keurig Dr Pepper Inc.,16
23982,Krispy Kreme,16
9351,Medical College of Wisconsin,16
14528,East West Bank,16
2751,Expedia Group,16
15201,"JELD-WEN, Inc.",16
90551435,Confidencial,16
164228,HP Hood LLC,16
10194,Stifel Financial Corp.,16
3994,WTW,16
494051,"Power Design, Inc.",16
15798900,Blend,16
165757,Robert Walters,16
237976,GQR,16
783611,MongoDB,16
152928,Heath Consultants Incorporated,16
96477027,PAM Health Rehabilitation Hospital of Miamisburg,16
3477522,Databricks,16
368900,ClifyX,16
2849719,Benevis,16
1083489,Sherman Oaks Hospital,16
74746043,RedBalloon,16
43325,Solugenix,16
165441,Perdue Farms,16
3525398,International Leadership of Texas,16
14651,Comrise,16
81878,Holman,16
18281968,"K&A Engineering Consulting, P.C.",16
58556,Cleveland-Cliffs,16
26745,Alliant Insurance Services,16
6440,Zimmer Biomet,16
495856,Salas O'Brien,16
1666,Intuit,16
3084,University of Southern California,16
8274,New Balance,16
905282,ID Logistics US,16
71131832,Ochsner Lafayette General,16
253213,POOLCORP,16
7361,Domino's,16
4928,Otis Elevator Co.,16
164711,Lennar,16
51196,Exos,16
17224,Trek Bicycle,16
3214,"Mattel, Inc.",16
3308308,Rocket Lab,16
90413667,Wayne-Sanderson Farms,16
23182,Akron Children's Hospital,16
157357,Southern California Edison (SCE),16
247413,"Morgan & Morgan, P.A.",16
1784,Boston Consulting Group (BCG),16
5327,Los Alamos National Laboratory,16
11265,Hillel International,16
1850810,BURGEON IT SERVICES,16
162443,EisnerAmper,16
40956,"Liberty Personnel Services, Inc.",16
3235,Boehringer Ingelheim,16
770551,North Arkansas Regional Medical Center,16
9103,Shaw Industries,16
4714,Pacific Northwest National Laboratory,16
1389,bp,16
22840,SCS Engineers,16
157330,Case Western Reserve University,16
603134,Uplift Education,16
162556,ASSA ABLOY Group,16
2032,Spectrum Enterprise,16
8737,City of Atlanta,16
90978563,Miller Family Agency,15
26376,Sharp Decisions,15
25037501,Core & Main,15
9398613,Nebraska Department of Health and Human Services,15
2918,The Save Mart Companies,15
3653845,Snowflake,15
16088,NovaCare Rehabilitation,15
42434665,Summit Fire & Security,15
165444,Perficient,15
91313799,Stealth,15
11418434,nVent,15
347466,"Prudent Technologies and Consulting, Inc.",15
4383829,"Wisconsin Community Services, Inc.",15
5379,Sandia National Laboratories,15
19024424,Allied Universal Janitorial Services,15
44666,Invenergy,15
135441,"Daley And Associates, LLC.",15
7291,Sunrise Senior Living,15
15633,SEGULA Technologies,15
35446044,GI Alliance,15
1602,Roche,15
17603,Umpqua Bank,15
93350880,T3 Global,15
10284360,Consonus Healthcare,15
97460,Wright-Pierce,15
1593346,Springstone,15
79760947,Excelon Solutions,15
162965,Central Garden & Pet,15
2922575,"Denken Solutions, Inc.",15
2380,United Airlines,15
106383,Saicon,15
5618,Coach,15
10051,Eversource Energy,15
84054714,J.Crew Factory,15
28132450,Riverview Regional Medical Center,15
5113,Constellation,15
246750,Midland States Bank,15
157340,University of Miami,15
4059,The Estée Lauder Companies Inc.,15
1151859,"REV Group, Inc",15
7783,"NVR, Inc.",15
11241935,Engtal,15
239879,Florida Blue,15
2061386,Air National Guard Recruiting,15
15191764,Snap Inc.,15
6631661,Hunter International Recruiting,15
15677,Total Quality Logistics,15
11580,TriWest Healthcare Alliance,15
68230271,US Fertility,15
851980,The University of Kansas Health System,15
1374310,Casey's,15
9739,The Exchange,15
28052,Saputo Inc.,15
3066118,Madison Reed,15
8086,AMETEK,15
5156208,Datasys Consulting and Software Inc.,15
1771432,Motorola Solutions,15
545751,nTech Workforce,15
6919,Strategic Staffing Solutions,15
5742,ICF,15
102368941,Talent Job Seeker,15
103486,Integrated Talent Strategies (ITS),15
36873,CubeSmart,15
6265,CSX,15
26356,Overlake Medical Center & Clinics,15
14580505,Janie and Jack,15
2494,Bloomberg,15
936584,Driven Brands Inc.,15
46648,Hydrogen Group,15
132319,Mission Staffing,15
5482,Takeda,15
11022681,Capital Health (US),15
90198358,AMN Healthcare Leadership Solutions,15
8239496,Wabtec Corporation,15
166774,Virginia Department of Transportation,15
101384092,Fin,15
122000,SBT,15
9882207,Cedar Rapids Community School District,15
1107795,Labatt Food Service,15
35633601,KIPP Texas Public Schools,15
705199,Help at Home,15
8667,Associated Bank,15
2721914,Brightspeed,15
12208,Bon Secours,15
20237396,Ebyte Technologies Inc,15
166377,The Hershey Company,15
17109,RaceTrac,15
20089,Cotiviti,15
1463851,ProRecruiters,15
947908,BluSky Restoration Contractors,15
87101907,Spectrum Community Solutions,15
3695,Equifax,15
27606163,ML OUTSOURCING SERVICES PRIVATE LIMITED,15
2565117,Constellis,14
88236,Amerit Consulting,14
8013,Exelixis,14
11637,WEX,14
5034592,Center for Social Dynamics,14
42433,Grubb Properties,14
4680,CVS Health,14
98828941,Aya Education,14
14084,Western Governors University,14
1939984,Harlingen Medical Center,14
1363642,Florim USA,14
14255,CJ Logistics America,14
11152,"Berry Global, Inc.",14
12345,Sentry,14
1408094,"ADB Companies, LLC",14
3572530,Western Alliance Bank,14
8948083,Desert Valley Hospital & Medical Group,14
162889,Cantor Fitzgerald,14
945727,Family Service League - Long Island,14
3558,Georgia Institute of Technology,14
4884,PulteGroup,14
858214,AdventHealth,14
33182233,Prairie Band Health Services,14
3184635,Fladger Associates,14
5831,ICON plc,14
76074281,AAA Auto Club Enterprises,14
1929,The Adecco Group,14
3545223,Fuse3 Solutions,14
2576,Ingram Micro,14
2454643,HelloFresh,14
162912,Catalent Pharma Solutions,14
845871,California Department of Public Health,14
1468,SLB,14
80387,Cottage Health,14
64550438,FastTek Global,14
9123,Advantage Solutions,14
15389,Mount Carmel Health System,14
385058,"Intermex Wire Transfer, LLC",14
2288802,Deciphera Pharmaceuticals,14
11099,Westat,14
15578420,LANDMARK MEDICAL CENTER,14
31346550,Sibitalent Corp,14
71228931,"Audacy, Inc.",14
13011,SMX,14
10103375,ACCEL Schools,14
5263995,Hawthorne Lane,14
165998,"Skyworks Solutions, Inc.",14
1644718,United Software Group Inc,14
13655403,Softcom Systems Inc,14
104895,"McNeilus Truck and Manufacturing, Inc.",14
17483,Haley & Aldrich,14
2764432,Agemark Senior Living,14
3521798,St. Peter's Health Partners,14
3077586,Catapult Solutions Group,14
77158779,"VMC Soft Technologies, Inc",14
633558,Odoo,14
3863363,Red Lobster,14
8584,Gulfstream Aerospace,14
35621916,"Tempus Unlimited, Inc.",14
164249,"Hy-Vee, Inc.",14
2074102,"Navitas Partners, LLC",14
166388,Nebraska Medicine,14
64564430,Swipe Say Easy,14
1646,Harvard University,14
163079,City of Hope,14
11243687,Intellyk Inc.,14
22177,Interim HealthCare Inc.,14
24513,Paradies Lagardère,14
210064,Genpact,14
1025,Hewlett Packard Enterprise,14
809314,ClearChoice Dental Implant Centers,14
126432,YOTEL,14
5007,Bankers Life,14
2935380,Software Technology Inc.,14
48835,Exact Sciences,14
56350,New Seasons Market,14
10527806,BrightView Landscapes,14
31827,Methodist Healthcare System,14
21784,Maxonic,14
71316538,Encore,14
2543692,Cygnus Professionals Inc.,14
3205573,DoorDash,14
22304809,Alliance Animal Health,14
2949041,WVU Medicine Berkeley and Jefferson Medical Centers,14
1284511,VBeyond Corporation,14
71956779,City Experiences,14
24614,Paylocity,14
86809924,Plona Partners,14
11316,Prysmian,14
6994834,FORVIS,14
1258653,TELUS International,14
2936694,Zoetis,14
14467750,Apolis,14
68168113,Equus Workforce Solutions,14
6281,Oklahoma State University,14
10056054,True Food Kitchen,14
18337,Gallagher Bassett,14
164881,Maximus,14
4010009,Tom Thumb Supermarket,14
80976980,Zobility,14
9487758,Central Point Partners,14
2012779,Flexton Inc.,14
25006517,Eurofins PSS Insourcing Solutions,14
703201,"Pinnacle Partners, Inc",14
3334,CDW,14
5770386,Directive,14
66938931,Charlie Health,13
3894,ASML,13
58741,Idexcel,13
590130,MSRcosmos LLC,13
163578,Edwards Lifesciences,13
906633,Bowman Williams,13
19022,Docusign,13
6893,Delta Dental Ins.,13
318884,ARC Document Solutions,13
34218,Community Health Center,13
455844,"University of Maryland, Baltimore (UMB)",13
18472079,Curaleaf,13
107021,Resource Logistics Inc.,13
24773027,Galderma,13
18401,Cherry Bekaert,13
5772,Turner Construction Company,13
18675058,DRS IT Solutions Inc,13
162419,American Electric Power,13
2459,Zurich North America,13
10489655,Monarch Healthcare Management,13
892001,The Trade Desk,13
157312,Neiman Marcus Group,13
35135,"Metasys Technologies, Inc.",13
607957,Siemens Energy,13
4147463,Select Physical Therapy,13
2279,Flex,13
12164,STV,13
297607,American Traveler,13
26638644,VYZE INC,13
7598403,"Tailored Brands, Inc.",13
969396,KRG Technologies Inc.,13
35963,Eisenhower Health,13
4729,UScellular,13
150203,TriMark USA,13
2564995,Hyatt House,13
18957106,TechDoQuest,13
16163783,Metronet,13
2305,Insight,13
9317806,Navy Region Southeast Fleet and Family Readiness (FFR),13
28589430,St. Peter's Health,13
2122939,"Newport News Shipbuilding, A Division of HII",13
14570,"EMCOR Group, Inc.",13
6137,NetSuite,13
10938208,Kaynes,13
3342,Kaplan,13
3795888,MUFG,13
200715,Envision Healthcare,13
586336,KYYBA Inc,13
111849,"Berean Group International, Inc.",13
948550,Williamsburg Landing,13
49681,OKAYA INFOCOM,13
294125,Tekshapers,13
11462,PGA TOUR,13
893807,WRS - Worldwide Recruitment Solutions,13
108543,UMC,13
9849,Crate and Barrel,13
2272,Delta Air Lines,13
165295,Old Navy,13
10211444,The Y (YMCA),13
62101,Busey,13
13476,Regeneron,13
550530,First Financial Bank Texas,13
1279135,TechStar Group,13
83051748,dsm-firmenich,13
2855312,NYS Office of Information Technology Services,13
2437248,CLA (CliftonLarsonAllen),13
73234923,Warner Bros. Discovery,13
281590,Brink’s Inc,13
2532635,Hirewell,13
28631800,Signify Health,13
46090,CooperSurgical,13
80291848,The Fundraising Group,13
2031248,Professional Case Management,13
267430,"ActiveSoft, Inc",13
81899221,Waylin Partners,13
166732,USI Insurance Services,13
8792,TruTeam,13
93942,PRI Technology,13
1821549,FanDuel,13
14378859,Luna Physical Therapy,13
3091870,Cloudbeds,13
162570,ATF,13
164920,Spark Foundry,13
165725,RH,13
11566,NFP,13
629785,SAFEbuilt,13
26981,"KCI Technologies, Inc.",13
52638,Mainz Brady Group,13
89994560,Ketjen Corporation,13
5300,Luxoft,13
10540544,Masis Professional Group,13
3789,John Deere,13
4851811,"Qorvo, Inc.",13
14580269,Exarca Inc.,13
6575603,Calculated Hire,13
11540172,London Approach,13
28008,Northern Tool + Equipment,13
35624908,"Carolinas Staffing Solutions, Inc.",13
140342,Brixey & Meyer,13
1811868,First American,13
2476,Children's Hospital Los Angeles (CHLA),13
2513,Michigan Medicine,13
76515231,University of Michigan Health-West,13
33740,ONEOK,13
10371941,LexisNexis Risk Solutions,13
15891,LanguageLine Solutions,13
