title,num_postings,avg_min_salary,avg_med_salary,avg_max_salary,avg_annual_salary
Data Analyst/Engineer Techno Functional Analyst (Jersey City) x2,1,,65.0000000000000000,,135200.000000000000
Cloud Engineer,1,,65.0000000000000000,,135200.000000000000
Compliance Specialist (Regulatory & Pharmacovigilance),1,,65.0000000000000000,,135200.000000000000
Linux Systems Engineer,1,,65.0000000000000000,,135200.000000000000
Electrical Design Verification Test Engineer,1,,65.0000000000000000,,135200.000000000000
Data Reporting Team Lead,1,,65.0000000000000000,,135200.000000000000
"Physical Therapist - Louisville, KY",1,,65.0000000000000000,,135200.000000000000
IT Project Manager V (Chicago IL),1,,65.0000000000000000,,135200.000000000000
Ecommerce Customer Service & Call Center Manager,1,,65.0000000000000000,,135200.000000000000
RN - Visiting Nurse,1,,65.0000000000000000,,135200.000000000000
ETL Developer (Charlotte NC or Plano TX),1,,65.0000000000000000,,135200.000000000000
Content Strategist (ContentStack),1,,65.0000000000000000,,135200.000000000000
Speech Language Pathologist - School Based,1,,65.0000000000000000,,135200.000000000000
Business Development Associate,1,,65.0000000000000000,,135200.000000000000
Clinical Educator,1,,65.0000000000000000,,135200.000000000000
Physical Therapist (PT) OP - 13 Week Assignment - $65/hour | Luling Rehab/LTACH,1,,65.0000000000000000,,135200.000000000000
Travel Radiology Tech (CT + XR),1,,65.0000000000000000,,135200.000000000000
"RN, CVICU- SEASONAL AGREEMENT",1,,65.0000000000000000,,135200.000000000000
Identity and Access Management Program Manager,1,,65.0000000000000000,,135200.000000000000
"Contract - Registered Nurse - Travel $2,340/wk",1,,65.0000000000000000,,135200.000000000000
Finance Manager - Support,1,,135000.000000000000,,135000.000000000000
Cloud Systems Engineer (Security),1,,135000.000000000000,,135000.000000000000
Accounting Manager (140219),1,,135000.000000000000,,135000.000000000000
Finance Support Manager,1,,135000.000000000000,,135000.000000000000
HVAC Service Development Manager - Northeast,1,,135000.000000000000,,135000.000000000000
Firewall Engineer,1,,135000.000000000000,,135000.000000000000
Senior Project Engineering Manager,1,,135000.000000000000,,135000.000000000000
Cardiology Business Development Representative,1,,135000.000000000000,,135000.000000000000
UI React Developer,1,,135000.000000000000,,135000.000000000000
Product Manager Intern (MBA) – FinTech,1,,64.5200000000000000,,134201.600000000000
Controls Planner Specialist 192431,1,,64.5000000000000000,,134160.000000000000
Nurse Practitioner - Psychiatry Inpatient Detox & Rehab 5R RV - Mount Sinai Beth Israel - Part Time nights,1,,64.3500000000000000,,133848.000000000000
Stationary Engineer,1,,64.2800000000000000,,133702.400000000000
Senior Business Systems Analyst,1,,64.0000000000000000,,133120.000000000000
Clinical Research Coordinator - Cardiology,1,,64.0000000000000000,,133120.000000000000
"Mgr, Physician Training",1,,64.0000000000000000,,133120.000000000000
Physician Assistant,5,,133000.000000000000,,133000.000000000000
Water Resource Engineer  ,1,,63.8300000000000000,,132766.400000000000
Market Settlement Validation Analyst (Hybrid or Remote),1,,63.7700000000000000,,132641.600000000000
Power Design Engineer,1,,132500.000000000000,,132500.000000000000
Corporate Communications Manager,1,,132000.000000000000,,132000.000000000000
Directof of Logistics & Mission Resources,1,,131300.000000000000,,131300.000000000000
Manager R&D Quality Risk Management III,1,,63.0000000000000000,,131040.000000000000
Network Configuring Manager (Python),1,,63.0000000000000000,,131040.000000000000
Customer Marketing Manager,1,,63.0000000000000000,,131040.000000000000
Enablement Delivery Project Manager - Remote / Telecommute,1,,63.0000000000000000,,131040.000000000000
Nurse Educator - Level I - For Certified Home Health Agency (CHHA),1,,131006.000000000000,,131006.000000000000
PATIENT CARE COORDINATOR,1,,62.6900000000000000,,130395.200000000000
Audio Manager,1,,130000.000000000000,,130000.000000000000
Data Analyst Strategist & Technology Engineer,1,,130000.000000000000,,130000.000000000000
Cloud Administrator,1,,130000.000000000000,,130000.000000000000
Lead DevOps Engineer,1,,130000.000000000000,,130000.000000000000
Cyber Security Analyst II,1,,130000.000000000000,,130000.000000000000
Service Engineer (FULL SCOPE POLY),1,,130000.000000000000,,130000.000000000000
TechOps Administrator with Security Clearance,1,,130000.000000000000,,130000.000000000000
Laboratory Director,1,,130000.000000000000,,130000.000000000000
Bulk Liquid Team LH2 Tanker Driver,1,,130000.000000000000,,130000.000000000000
DIRECTOR OF NURSING,1,,130000.000000000000,,130000.000000000000
Assistant Controller - 24334,1,,130000.000000000000,,130000.000000000000
Regional Sales Executive,1,,130000.000000000000,,130000.000000000000
Senior Systems Administrator,1,,62.5000000000000000,,130000.000000000000
Maintenance Manager,1,,130000.000000000000,,130000.000000000000
Nurse Practitioner or Physician Assistant - Walk-In Clinic,1,,130000.000000000000,,130000.000000000000
Claims Lawyer,1,,130000.000000000000,,130000.000000000000
Talent Acquisition Manager,1,,130000.000000000000,,130000.000000000000
Failure Analysis Engineer - Onsite/RELO Assistance - Sponsorship not available,1,,130000.000000000000,,130000.000000000000
Licensed Psychologist,8,,129925.000000000000,,129925.000000000000
Identity Management Consultant,1,,62.4300000000000000,,129854.400000000000
Okta Identity Engineer,1,,62.4300000000000000,,129854.400000000000
Purchasing and Supply Continuity Specialist - Senior,1,,129600.000000000000,,129600.000000000000
PD Clinical Lab Scientist- ACC Blood Bank- Variable Shift,1,,62.2500000000000000,,129480.000000000000
Test Engineer,2,,62.0000000000000000,,128960.000000000000
Executive Business Consultant,1,,62.0000000000000000,,128960.000000000000
Integration Engineer,1,,62.0000000000000000,,128960.000000000000
Pharmacist Nights,1,,62.0000000000000000,,128960.000000000000
Occupational Therapist - Salinas California,1,,62.0000000000000000,,128960.000000000000
Dynamics Developer,1,,62.0000000000000000,,128960.000000000000
Storage Engineer,1,,62.0000000000000000,,128960.000000000000
Senior Regulatory Compliance Analyst - Mental Health Parity (Remote),1,,128700.000000000000,,128700.000000000000
Planning Analytics Manager,1,,61.8100000000000000,,128564.800000000000
Aviation Firefighter I,1,,128206.370000000000,,128206.370000000000
Product Owner,2,,50037.500000000000,,128000.000000000000
Chief Line Mechanic - SSWU,1,,61.3300000000000000,,127566.400000000000
EXECUTIVE ASSISTANT,2,,127500.000000000000,,127500.000000000000
Commodity Manager,2,,62531.000000000000,,126980.000000000000
Contract - Registered Nurse - Oncology,1,,61.0000000000000000,,126880.000000000000
Agency - Registered Nurse - Perinatal,1,,61.0000000000000000,,126880.000000000000
"Travel - Registered Nurse - Med/Surg * $2,200/Wk*",1,,61.0000000000000000,,126880.000000000000
"Pharmacist, Investigational Drug Service",1,,60.9300000000000000,,126734.400000000000
Assistant Nursing Care Coordinator - Inpatient Psychiatry - Morningside - Full Time/Days,1,,60.8000000000000000,,126464.000000000000
Assistant Nursing Care Coordinator - Inpatient Psychiatry - Morningside - Full Time/Nights,1,,60.8000000000000000,,126464.000000000000
Junior Scrum Master,1,,60.5800000000000000,,126006.400000000000
Transport Driver,1,,126000.000000000000,,126000.000000000000
Senior Azure Cloud Infrastructure Engineer -THIS IS NOT A DEVOPS ROLE-US Citizens or GCH- Perm/No Consultants,1,,125000.000000000000,,125000.000000000000
Business Systems Consultant - Workplace Solutions Consulting Team - Remote,1,,125000.000000000000,,125000.000000000000
Senior Director Of Recruiting,1,,125000.000000000000,,125000.000000000000
Dentist (37788),1,,125000.000000000000,,125000.000000000000
IT Manager,1,,125000.000000000000,,125000.000000000000
Tax Partner,1,,125000.000000000000,,125000.000000000000
Senior Staff Software Engineer,2,,125000.000000000000,,125000.000000000000
Enterprise Consulting Sales,4,,125000.000000000000,,125000.000000000000
Client Service Manager,1,,125000.000000000000,,125000.000000000000
PROGRAM ANALYST with Security Clearance,1,,125000.000000000000,,125000.000000000000
"FT NYS Registered Nurse (RN) - *Up to $115,000 annually*",1,,125000.000000000000,,125000.000000000000
Part Time Clinical Consultant - Fort Walton Beach,1,,60.0000000000000000,,124800.000000000000
Part Time Clinical Consultant - Charleston,2,,60.0000000000000000,,124800.000000000000
Temporary Travel Respiratory Therapist - Holly Springs,1,,60.0000000000000000,,124800.000000000000
Occupational Therapist (OTR) - PRN IP | Corpus Christi Bayfront,1,,60.0000000000000000,,124800.000000000000
IAM Technical Manager,1,,60.0000000000000000,,124800.000000000000
"RN Telemetry - South Weymouth, MA",1,,60.0000000000000000,,124800.000000000000
Immigration Specialist,1,,60.0000000000000000,,124800.000000000000
RN - Float Pool - Local PRN,1,,60.0000000000000000,,124800.000000000000
Physical Therapist (PT) - PRN OP | Corpus Christi Rehab,1,,60.0000000000000000,,124800.000000000000
Salesforce Velocity Developer,1,,60.0000000000000000,,124800.000000000000
LinkedIn Editor,1,,60.0000000000000000,,124800.000000000000
Voice Engineer,1,,60.0000000000000000,,124800.000000000000
HPC Systems Administrator,1,,60.0000000000000000,,124800.000000000000
Telehealth Psychotherapist (LCSW) - Contractor,1,,60.0000000000000000,,124800.000000000000
Solar Sales Representative,1,,60.0000000000000000,,124800.000000000000
Cyber Security Engineer - Hybrid - No C2C,1,,60.0000000000000000,,124800.000000000000
Licensed Professional Counselor - Psych,1,,60.0000000000000000,,124800.000000000000
Part Time Clinical Consultant - Meridian,1,,60.0000000000000000,,124800.000000000000
"Occupational Therapist, Per Diem - Occupational Therapy / Hospital",1,,60.0000000000000000,,124800.000000000000
SAP Commerce Cloud UI Developer,1,,60.0000000000000000,,124800.000000000000
Sr React Frontend Lead Developer -onsite Job only w2/1099,1,,60.0000000000000000,,124800.000000000000
Part Time Clinical Consultant - San Francisco,1,,60.0000000000000000,,124800.000000000000
"NY Licensed Psychotherapist (LCSW, LPC, LMFT)",1,,60.0000000000000000,,124800.000000000000
Data Scientist III,1,,60.0000000000000000,,124800.000000000000
Sr. Coach - EFFC,1,,60.0000000000000000,,124800.000000000000
Accessibility Consultant,1,,60.0000000000000000,,124800.000000000000
Director of Technical Telecom Sales/Wireline Technical Sales,1,,60.0000000000000000,,124800.000000000000
Career Coach,1,,60.0000000000000000,,124800.000000000000
Power BI Developer/Admin,1,,60.0000000000000000,,124800.000000000000
Part Time Clinical Consultant - Tampa,2,,60.0000000000000000,,124800.000000000000
Business Intelligence Developer,1,,60.0000000000000000,,124800.000000000000
Quality Assurance Engineer,1,,60.0000000000000000,,124800.000000000000
Nuclear Medicine Technologist,2,,60.0000000000000000,,124800.000000000000
Master Level Therapist (Contract) - Texas,1,,60.0000000000000000,,124800.000000000000
Business Development Senior Associate- Remote/South Africa,1,,60.0000000000000000,,124800.000000000000
Physical Therapist (PT) - Home Health - PRN,1,,60.0000000000000000,,124800.000000000000
Full Stack Java developer and Heavy on Angular - W2 candidate only,1,,60.0000000000000000,,124800.000000000000
QA Test Leads Manual,1,,60.0000000000000000,,124800.000000000000
Part Time Clinical Consultant - Desert Franchise,1,,60.0000000000000000,,124800.000000000000
Product Manager,3,,70609.000000000000,,123970.000000000000
"Manager, Recruitment",1,,123576.000000000000,,123576.000000000000
Senior Financial Analyst - Fully Remote!!!,1,,122730.000000000000,,122730.000000000000
Purchasing Administrator,1,,122532.000000000000,,122532.000000000000
Staff Nurse- Hemodialysis- Mount Sinai West- Full Time Days,1,,58.8200000000000000,,122345.600000000000
Solution Planner - AI Infrastructure Optical Interconnect,1,,122240.000000000000,,122240.000000000000
Registered Nurse - RN - Medical Surgical,13,,58.4615384615384615,,121600.000000000000
Dental Hygienist,6,,58.2700000000000000,,121201.600000000000
Director of Storerooms and Material Logistics,1,,121000.000000000000,,121000.000000000000
Finance Systems and Process Change Management Lead,1,,121000.000000000000,,121000.000000000000
Lead Systems Integrator,1,,121000.000000000000,,121000.000000000000
Azure Active Directory Engineer ,1,,58.0000000000000000,,120640.000000000000
Enterprise Architect - C2C Contract,1,,58.0000000000000000,,120640.000000000000
SharePoint Online Developer (SME),1,,58.0000000000000000,,120640.000000000000
Senior Project Engineer,1,,58.0000000000000000,,120640.000000000000
GoLang Developer,1,,58.0000000000000000,,120640.000000000000
Red Hat Linux Engineer,1,,58.0000000000000000,,120640.000000000000
SQL Support Engineer,1,,58.0000000000000000,,120640.000000000000
Registered Dental Hygienist - $58/hour,1,,58.0000000000000000,,120640.000000000000
"AirMed Pilot King Air BE200PL21 - PIC San Antonio, TX",1,,120341.230000000000,,120341.230000000000
"Account Executive - Remote in Miami, FL",1,,120000.000000000000,,120000.000000000000
Traveling Area Sales Manager,1,,120000.000000000000,,120000.000000000000
Software Sourcing Procurement Manager,1,,120000.000000000000,,120000.000000000000
Senior SQL Developer,1,,120000.000000000000,,120000.000000000000
Software Engineer - Warehouse Control System- Remote - (Job Number: 00058568641),1,,120000.000000000000,,120000.000000000000
Sales Director,1,,120000.000000000000,,120000.000000000000
"Physician Assistant/Advanced Practice Nurse, Clinic, Institute for Cardiovascular Health, UT Health Austin",1,,120000.000000000000,,120000.000000000000
Software Engineer - Backend,1,,120000.000000000000,,120000.000000000000
"Specialist, Speaker Bureau & Customer Engagement (Remote)",1,,120000.000000000000,,120000.000000000000
Territory Manager - Maine / New Hampshire / Vermont,1,,120000.000000000000,,120000.000000000000
Senior Java Developer (Full Stack) - $120K,1,,120000.000000000000,,120000.000000000000
Director of Guest Services,1,,120000.000000000000,,120000.000000000000
Sr. Business Application Developer (Maximo),1,,120000.000000000000,,120000.000000000000
